1,1,1,hit,-0.03063518
1,1,1,stand,-0.66314191
1,1,1,double,-0.59875517
1,1,2,hit,-0.06780750
1,1,2,stand,-0.66173230
1,1,2,double,-0.59328086
1,1,3,hit,-0.10056813
1,1,3,stand,-0.66104652
1,1,3,double,-0.59580320
1,1,4,hit,-0.15393107
1,1,4,stand,-0.65881760
1,1,4,double,-0.61988219
1,1,5,hit,-0.20606145
1,1,5,stand,-0.65915120
1,1,5,double,-0.65606954
1,1,6,hit,-0.19989949
1,1,6,stand,-0.48281480
1,1,6,double,-0.52721293
1,1,7,hit,-0.10838560
1,1,7,stand,-0.10101460
1,1,7,double,-0.35777842
1,1,8,hit,-0.01724214
1,1,8,stand,0.28974323
1,1,8,double,-0.19205734
1,1,9,hit,0.06750492
1,1,9,stand,0.68074507
1,1,9,double,-0.04065654
1,1,10,hit,0.15252568
1,1,10,stand,0.92537157
1,1,10,double,0.14519377
1,2,2,hit,-0.25890084
1,2,2,stand,-0.66004896
1,2,2,double,-1.32009792
1,2,3,hit,-0.29156549
1,2,3,stand,-0.65937541
1,2,3,double,-1.31875082
1,2,4,hit,-0.33490105
1,2,4,stand,-0.65871158
1,2,4,double,-1.29565519
1,2,5,hit,-0.33111469
1,2,5,stand,-0.65752888
1,2,5,double,-1.12523686
1,2,6,hit,-0.22577227
1,2,6,stand,-0.63916044
1,2,6,double,-0.79909515
1,2,7,hit,-0.08278463
1,2,7,stand,-0.64555908
1,2,7,double,-0.40205701
1,2,8,hit,0.08644762
1,2,8,stand,-0.65188908
1,2,8,double,0.02508349
1,2,9,hit,0.16964411
1,2,9,stand,-0.65716037
1,2,9,double,0.18893521
1,2,10,hit,-0.34892306
1,2,10,stand,-0.67278764
1,2,10,double,-0.81093006
1,3,3,hit,-0.33396338
1,3,3,stand,-0.66014658
1,3,3,double,-1.29817999
1,3,4,hit,-0.34504791
1,3,4,stand,-0.65796657
1,3,4,double,-1.12642333
1,3,5,hit,-0.21713336
1,3,5,stand,-0.65676089
1,3,5,double,-0.79396417
1,3,6,hit,-0.07849463
1,3,6,stand,-0.63834401
1,3,6,double,-0.40132884
1,3,7,hit,0.08684269
1,3,7,stand,-0.64475891
1,3,7,double,0.04017866
1,3,8,hit,0.17091985
1,3,8,stand,-0.65033629
1,3,8,double,0.20567190
1,3,9,hit,-0.37448344
1,3,9,stand,-0.65657720
1,3,9,double,-0.85821684
1,3,10,hit,-0.39250266
1,3,10,stand,-0.67216814
1,3,10,double,-0.85904882
1,4,4,hit,-0.20897183
1,4,4,stand,-0.65575917
1,4,4,double,-0.79649553
1,4,5,hit,-0.07021485
1,4,5,stand,-0.65453270
1,4,5,double,-0.39577100
1,4,6,hit,0.08150636
1,4,6,stand,-0.63611837
1,4,6,double,0.04861531
1,4,7,hit,0.17130644
1,4,7,stand,-0.64178229
1,4,7,double,0.22204125
1,4,8,hit,-0.37491479
1,4,8,stand,-0.64826630
1,4,8,double,-0.84666049
1,4,9,hit,-0.38307493
1,4,9,stand,-0.65453354
1,4,9,double,-0.83801907
1,4,10,hit,-0.44496062
1,4,10,stand,-0.67023703
1,4,10,double,-0.93161315
1,5,5,hit,0.09056127
1,5,5,stand,-0.65328692
1,5,5,double,0.05514887
1,5,6,hit,0.17294640
1,5,6,stand,-0.63401310
1,5,6,double,0.24025913
1,5,7,hit,-0.37676936
1,5,7,stand,-0.64061916
1,5,7,double,-0.83745597
1,5,8,hit,-0.43302982
1,5,8,stand,-0.64720148
1,5,8,double,-0.93092528
1,5,9,hit,-0.44121498
1,5,9,stand,-0.65343036
1,5,9,double,-0.92060470
1,5,10,hit,-0.49874075
1,5,10,stand,-0.66915722
1,5,10,double,-1.01290015
1,6,6,hit,-0.38620366
1,6,6,stand,-0.61701035
1,6,6,double,-0.83460154
1,6,7,hit,-0.44334681
1,6,7,stand,-0.62376722
1,6,7,double,-0.93717832
1,6,8,hit,-0.45338942
1,6,8,stand,-0.63043630
1,6,8,double,-0.94176307
1,6,9,hit,-0.49585284
1,6,9,stand,-0.63680871
1,6,9,double,-1.00837001
1,6,10,hit,-0.50875015
1,6,10,stand,-0.65290897
1,6,10,double,-1.01750030
1,7,7,hit,-0.49472108
1,7,7,stand,-0.63050171
1,7,7,double,-1.02934262
1,7,8,hit,-0.45565564
1,7,8,stand,-0.63715778
1,7,8,double,-0.92801491
1,7,9,hit,-0.49549331
1,7,9,stand,-0.64324651
1,7,9,double,-0.99098661
1,7,10,hit,-0.55580195
1,7,10,stand,-0.46704074
1,7,10,double,-1.11160389
1,8,8,hit,-0.49490539
1,8,8,stand,-0.64353189
1,8,8,double,-0.98981078
1,8,9,hit,-0.54460836
1,8,9,stand,-0.45187521
1,8,9,double,-1.08921672
1,8,10,hit,-0.63317745
1,8,10,stand,-0.08202029
1,8,10,double,-1.26635491
1,9,9,hit,-0.62484314
1,9,9,stand,-0.05517369
1,9,9,double,-1.24968628
1,9,10,hit,-0.74264481
1,9,10,stand,0.30767613
1,9,10,double,-1.48528961
1,10,10,hit,-0.88318310
1,10,10,stand,0.65009689
1,10,10,double,-1.76636620
2,1,1,hit,0.09477696
2,1,1,stand,-0.27432734
2,1,1,double,-0.01935955
2,1,2,hit,0.03926636
2,1,2,stand,-0.28271343
2,1,2,double,-0.04202018
2,1,3,hit,0.01691359
2,1,3,stand,-0.284211
